id	createdAt	username	forum	raw_message
5130696841	2020-10-30T09:41:09	kulekoo	istheservicedown	𝗖𝘂𝘀𝘁𝗼𝗺𝗲𝗿 𝗦𝗲𝗿𝘃𝗶𝗰𝗲  𝗣𝗵𝗼𝗻𝗲 𝗡𝘂𝗺𝗯𝗲𝗿 +➀ (❽)(❺)(５)(➈)(７)(❶) (O)(O)(７)(O)𝗖𝘂𝘀𝘁𝗼𝗺𝗲𝗿 𝗦𝗲𝗿𝘃𝗶𝗰𝗲  𝗣𝗵𝗼𝗻𝗲 𝗡𝘂𝗺𝗯𝗲𝗿 +➀ (❽)(❺)(５)(➈)(７)(❶) (O)(O)(７)(O) tried to bring up crunchyroll on my roku. Getting an error code of 114. Saying server may be down or undergoing temp maintenance.  Been happening all weekend....
5130697050	2020-10-30T09:41:30	kulekoo	istheservicedown	𝗖𝘂𝘀𝘁𝗼𝗺𝗲𝗿 𝗦𝗲𝗿𝘃𝗶𝗰𝗲  𝗣𝗵𝗼𝗻𝗲 𝗡𝘂𝗺𝗯𝗲𝗿 +➀ (❽)(❺)(５)(➈)(７)(❶) (O)(O)(７)(O)𝗖𝘂𝘀𝘁𝗼𝗺𝗲𝗿 𝗦𝗲𝗿𝘃𝗶𝗰𝗲  𝗣𝗵𝗼𝗻𝗲 𝗡𝘂𝗺𝗯𝗲𝗿 +➀ (❽)(❺)(５)(➈)(７)(❶) (O)(O)(７)(O)cannot log on to AOL Gold.  Called their help line, they told me AOL will be down for 5-6 hours.  Said they are downloading some additions.  Sounds fishy to me
5130697447	2020-10-30T09:42:08	leighreese	istheservicedown	Outage in Travelers Rest, SC since 8:00am yesterday
5130703462	2020-10-30T09:51:54	None	istheservicedown	You have seen no crews because they were all sent out to other states to help with their power outages while we are still in the dark 24 hours later. Thanks Duke Energy...but you want your money every month. Take care of home first!!!!!
5130707127	2020-10-30T09:57:51	None	istheservicedown	Internet down in Marietta, GA over 24 hours so far. Is there an ETA.
5130709058	2020-10-30T10:01:01	None	istheservicedown	No cable for over 24 hours.  Absolutely no ETA given.  Come on ATT.  Marietta, GA. Already missed Thursday night football.
5130709605	2020-10-30T10:01:58	None	istheservicedown	I’m in Greensboro, NC...power has been out since 10:30 yesterday. This is past being ridiculous. There are enough trucks in NC to service NC power outages within a few hours....no one should have to be without power for 24 hours. Duke Energy sends all of our crews to AL, MS, LA, and other states to assist them and apparently we don’t need our power. Shame on you Duke Energy!!!!!😡😡😡
5130747657	2020-10-30T10:57:55	phyllisbabcock	istheservicedown	what is estimate of power being restored to Pfafftown area 27040 of Forsyth Co??? We need information !!!! why so long with no weather issues  slowing down crews??
5130755616	2020-10-30T11:08:49	None	istheservicedown	No internet for 2 days now really frontier
5130763809	2020-10-30T11:19:51	coveredinjesusblood	istheservicedown	I work from home and need my internet service! This is ridiculous!
5130770791	2020-10-30T11:28:45	None	istheservicedown	I was just saying that last night.  I have not seen any trucks or anywhere to restore power.  That explain..... they went out of state to help instead of have some here who we may need help.  What pissing me off they can’t give us any estimates time bec NO ONE IS HERE to restore it. Arrrhhg
5130771363	2020-10-30T11:29:29	disqus_JGqMRmxVEF	istheservicedown	So when we need to know whats going on the most.  COX decides we need no internet or cable.  Internet is not even run through a street wire so why cannot we not have that at least.  As expensive as you all are you are the worst when it comes to service.
5130772304	2020-10-30T11:30:40	None	istheservicedown	Hi Max, Can you help me with 9440011899564944883995. Was supposed to be delivered by Wed 28th, it's now the Fri 30th and still nothing. Just keeps telling me moving to next facility.
5130775654	2020-10-30T11:34:49	None	istheservicedown	Hi Max,Can you help with 9449011899564944883995. Was supposed to be delivered Wed 28th, now Fri 30th and still nothing. Just keeps telling me moving to next facility. It hasn't updated since the 27th. Originally shipped on the 23rd.
5130782238	2020-10-30T11:42:50	willcozadd	istheservicedown	Hi Max!I'm also seeing a package stuck in the Louisville distribution center that was dropped off almost a week ago but hasn't been scanned in yet. Tracking number 9405511202555742103454. Could you please check to see if it's there?
5130835555	2020-10-30T12:39:27	terricorcoran	istheservicedown	mine is down in McLean. No mail service
5130849594	2020-10-30T12:53:00	None	istheservicedown	Kris
5130861253	2020-10-30T13:03:55	chuck_wells	istheservicedown	Spectrum down in Greenville, SC for 24+ hours. The storm mostly hit Louisiana and the other Gulf states, so what gives????
5130861362	2020-10-30T13:04:00	None	istheservicedown	Phone isn't working and internet keeps going out.
5130861414	2020-10-30T13:04:02	toegeroe	istheservicedown	𝗖𝘂𝘀𝘁𝗼𝗺𝗲𝗿 𝗦𝗲𝗿𝘃𝗶𝗰𝗲 𝗣𝗵𝗼𝗻𝗲 𝗡𝘂𝗺𝗯𝗲𝗿 +① (8) (❸ ) (➂ ) (❼)(Ỗ) (O)-(O)(❺)７(1) And i bought my daughter save the world but wont download𝗖𝘂𝘀𝘁𝗼𝗺𝗲𝗿 𝗦𝗲𝗿𝘃𝗶𝗰𝗲 𝗣𝗵𝗼𝗻𝗲 𝗡𝘂𝗺𝗯𝗲𝗿 +① (8) (❸ ) (➂ ) (❼)(Ỗ) (O)-(O)(❺)７(1)
5130885748	2020-10-30T13:25:40	disqus_VOJD7luah9	istheservicedown	Don't doubt it. With the election in full swing, I expect ballots to be prioritized. Wouldn't be surprised if non-essential mail/packages get put into a holding pattern until end of next week
5130886310	2020-10-30T13:26:09	None	istheservicedown	Spectrum is out in maiden NC. My internet, cable and everything is out. And it’s been out since yesterday.
5130889273	2020-10-30T13:28:50	None	istheservicedown	Thank you!
5130889408	2020-10-30T13:28:57	disqus_AOr8kvYTzU	istheservicedown	Why is it when I call the automated system says no outage in my area but the rep says we have a outage nearly 24 hrs of "we're working on it"
5130896386	2020-10-30T13:35:03	None	istheservicedown	3rd day in a row with no service here in okc went to a store and was lied to by the rep there to buy a sim card when the issue is towers are down I'm switching services next week
5130896871	2020-10-30T13:35:28	None	istheservicedown	Internet down in 43147 Park Place Tussing and Grandhaven
5130910896	2020-10-30T13:47:22	None	istheservicedown	No internet in Inman SC
5130914151	2020-10-30T13:50:00	disqus_EY2J7hV4Gp	istheservicedown	Out in Midland/Ellerslie since early morning
5130930521	2020-10-30T14:02:56	None	istheservicedown	In Grovetown and my internet was acting funny earlier this morning between 0800-0900. It went offline again for about 5-10 minutes and came back up about 10am on the dot.
5130940727	2020-10-30T14:11:00	None	istheservicedown	Wifi MIDI for GPS survey is not connecting to the network.
5130942305	2020-10-30T14:12:16	None	istheservicedown	In Hampstead / Topsail NC
5130968156	2020-10-30T14:32:15	None	istheservicedown	So annoying.....the internnet is so slow still in Boonsboro
5130968457	2020-10-30T14:32:28	None	istheservicedown	still down in boonsboro md
5130995128	2020-10-30T14:52:52	joe_sterling	istheservicedown	East Cobb. No TV. No Internet. No nothing
5131003919	2020-10-30T14:59:31	arkanxtango	istheservicedown	11 in the morning in stony point and internet still isn't working, it's been out since yesterday morning.
5131008312	2020-10-30T15:02:58	disqus_5ggcJb3Ht5	istheservicedown	according to the tracking it looks like we didn't receive it yetbut it may have not been scanned and went to the next facilityand also not scanned due to that facility being backed up or other issuesPlease give it a few more days and if no movement then please contact consumeraffairsMax
5131013602	2020-10-30T15:07:00	disqus_5ggcJb3Ht5	istheservicedown	Liz on the first one please contact consumer affairs it'staking way too long to accept and the second one please give it a few more days            28 Oct 2020            18:40                                            Shipment Received, Package Acceptance Pending. Your shipment was received at 6:40 pm on October 28, 2020 in HARRISBURG, PA 17107. The acceptance of your package is pending.              HARRISBURG, PA 17107
5131017011	2020-10-30T15:09:38	disqus_5ggcJb3Ht5	istheservicedown	Always welcome!and please let me know what happensThanks!Max
5131020570	2020-10-30T15:12:21	disqus_5ggcJb3Ht5	istheservicedown	Frank truthfully the ballots don't really have anything to do with the packages because it's two different units and mostly the machines handle both It shouldn't delay the packages but the record number of packages we are getting through our facilities makes it look like Xmas every day almostMax
5131024965	2020-10-30T15:15:46	disqus_OKtbXmlKPF	istheservicedown	Internet out in Stokesdale (rockingham county) 11:15 am been about 24 hours now.. Nothing from Spectrum
5131026555	2020-10-30T15:16:58	disqus_OgF5zBp5p3	istheservicedown	Still no service in Montgomery Al... Out since yesterday
5131029021	2020-10-30T15:18:52	mariaestee	istheservicedown	No Spectrum Internet 10/30 since ~9:30 am. Oakland, FL. 34787
5131039311	2020-10-30T15:26:44	None	istheservicedown	Internet has been down for 31 hours. I have lost out on so much money wow. City of Atlanta this is stressing me out
5131040990	2020-10-30T15:28:04	DruidsRule	istheservicedown	trumps america his merry band of Russian hackers. 😂😂😂
5131045345	2020-10-30T15:31:22	disqus_zaU6j87pdd	istheservicedown	I live in River Rock, Belgrade, MT, 59714.  I have 1-2 bars, little to no connectivity, extremely slow downloading of texted pictures, TV stopping continuously. Getting messages saying I am not connected to the internet but I am paying for a service I am not receiving. 😡
5131059109	2020-10-30T15:41:50	None	istheservicedown	Power out in Tuskegee since the 29th. I need WiFi for school.
5131062678	2020-10-30T15:44:27	None	istheservicedown	My internet in Griffin has been out since about Midnight, and still nothing.
5131091107	2020-10-30T16:04:32	adribekker	istheservicedown	Hi Max,I purchased something online that says it was shipped on Oct 22nd. It hasn’t been scanned yet but the person who mailed it confirmed that it was picked up by the post office. Can you check if she is giving me the correct info, please? 9400128206334140779093Thanks!
5131098397	2020-10-30T16:10:14	disqus_5ggcJb3Ht5	istheservicedown	According to the tracking we are waiting on it or it might have went to the next facility already and wasn't scanned Please give it a few more daysMax            22 Oct 2020            13:24                                            Shipping Label Created, USPS Awaiting Item. A shipping label has been prepared for your item at 1:24 pm on October 22, 2020 in ALAMEDA, CA 94501. This does not indicate receipt by the USPS or the actual mailing date.              ALAMEDA, CA 94501
5131102129	2020-10-30T16:13:05	disqus_5ggcJb3Ht5	istheservicedown	23 Oct 2020            19:03                                            Departed Post Office              LAWRENCEVILLE, GA 30043please give it a few more days and if no movement then please contact consumer affairsMax
5131106420	2020-10-30T16:16:23	disqus_IprqqkZh4d	istheservicedown	Is all fios service down in 22308 - Alexandria?  Cannot access anything - TV - phone- internet.
5131111766	2020-10-30T16:20:17	lawrenceleichtman	istheservicedown	Internet down in santa fe nm 10/30/2020 at 10:00 AM
5131139757	2020-10-30T16:40:28	None	istheservicedown	Chapel Lakes in Wetumpka no TV or Internet for two days now
5131720919	2020-10-31T00:46:26	None	istheservicedown	Also in Inman SC. Still down
5131722381	2020-10-31T00:48:05	disqus_jBWn1Rx0f4	istheservicedown	Hi Max,Thank you for your time for helping out people. My tracking number is 92071969009997901314139286. It was mailed on October 23rd and arrived at harrisburg distribution center on october 25th and departed from harrisburg distribution center on October 26. Since then it is sitting in the status of 'Transit to next facility'. When I tried to reach out to my local post office (Mechanicsburg) the manager over there said that the package is stuck on one of the trucks and she will be mailing the harrisburg center to move it asap. Still there is no change in the status. I am worried if the package has been lost as it contains my security deposit refund check. Can you please check and let me know how long it is going to take to get delivered if it is not lost? If it is really stuck in the truck will it ever find its way to the destination or will it be lost eventually? Thanks in advance for your help.
5131724417	2020-10-31T00:50:16	disqus_2hydgiLNht	istheservicedown	Cox seems to go down way to much and what were they bragging about Gigablast. Seems Cox has went down hill over the years and more Outages every year, they are becoming not reliable anymore
5131735066	2020-10-31T01:02:17	None	istheservicedown	I’m in Washburn Missouri, at edge of Jane getting signal from a Jane tower; and with the clear sky tonight for some reason I have either no signal or a short time of 1 bar. Either towers down, or there’s a problem I can’t find notifications on.
5131736233	2020-10-31T01:03:33	disqus_SnB5Waug3Z	istheservicedown	All tv channels are freezing and breaking up in Meridianville, Al.
5131738125	2020-10-31T01:05:49	None	istheservicedown	Still waiting for internet service to be restored in the 30152 area. The automated message initially indicated that the service would be restored at 6:02 PM on Thursday!!! Going on almost 48 hours and no text and no tech in sight. If I didn’t pay my bill you would have no problem cutting off service. I want to see a credit on my bill. I’m not paying for this HORRIBLE SERVICE!!! They are a monopoly in your his area, and, therefore, they are getting away with this lousy service. We need more competition, so we can kick them where the sun doesn’t shine when they treat us like this!!!!
5131739138	2020-10-31T01:06:57	disqus_jBWn1Rx0f4	istheservicedown	Hi Max,Thank you for your time for helping out people. My tracking number is 92071969009997901314139286. It was mailed on October 23rd and arrived at harrisburg distribution center on october 25th and departed from harrisburg distribution center on October 26. Since then it is sitting in the status of 'Transit to next facility'. When I tried to reach out to my local post office (Mechanicsburg) the manager over there said that the package is stuck on one of the trucks and she will be mailing the harrisburg center to move it asap. Still there is no change in the status. I am worried if the package has been lost as it contains my security deposit refund check. Can you please check and let me know how long it is going to take to get delivered if it is not lost? If it is really stuck in the truck will it ever find its way to the destination or will it be lost eventually? Thanks in advance for your help.
5131740881	2020-10-31T01:09:05	disqus_jBWn1Rx0f4	istheservicedown	Same is the issue for me as well. I Keep getting the informed delivery emails every morning but the mails doesn't show up
5131766667	2020-10-31T01:40:35	None	istheservicedown	Internet and WiFi is extremely slow or not connecting
5131767091	2020-10-31T01:41:05	None	istheservicedown	Internet and WiFi connection slow or non existent
5131770180	2020-10-31T01:44:48	disqus_QgWGsxpq6c	istheservicedown	Hi, I'm not Max but Max did talk me down from a panic earlier this week, for which I am truly thankful!  I know for sure the entire postal office system is overwhelmed at the moment....the 'in transit' status can mean it is sitting in a sorting office and the office is just so crammed they haven't scanned it yet....don't panic!  My documents were stuck 'in transit' in Philadelphia from Oct 22nd to Oct 30th....and then in the space of 3 hours today it went from 'arrived at faciltiy' to 'delivered'. Mine was supposed to show up on Monday and got delivered on Friday so I'd say you will likely see it move in another couple of days.  Good luck!
5131771548	2020-10-31T01:46:31	disqus_vdDc1q4gRA	istheservicedown	Total outage Denver ,rock springs circle,  since 4 pm
5131783136	2020-10-31T02:00:42	disqus_jBWn1Rx0f4	istheservicedown	Thank you very much for taking time to share your experience. Kind of relieved after going through your reply. Thank you once again
5131791890	2020-10-31T02:12:08	disqus_2vhFTqjOTB	istheservicedown	I got a text showing restored by 6:36 pm as update at 9pm my app stop showing an outrage but still no service of any kind.
5131805570	2020-10-31T02:30:04	disqus_przVCfZRYL	istheservicedown	Lebanon TN 37090 TV has been breaking up with blocks all over screen then goes blank screen- since 5pm it is also not giving an HD picture when it is working
5131812699	2020-10-31T02:39:44	None	istheservicedown	Wilmer, AL...day 5 without Internet or home phone and NO ETA. Time to change service providers!
5131827317	2020-10-31T03:00:10	None	istheservicedown	Canton Internet been out for two days
5131829509	2020-10-31T03:03:20	disqus_Mh1iGuQovw	istheservicedown	Had a parcel show Expected Delivery on the 29th, and it went back to "In transit" ever since. It arrived at the Sarasota PO, but I don't know if it's been scanned yet, or it just waits to be loaded on a truck. Tracking is RO307267165RU.
5131845864	2020-10-31T03:27:28	disqus_locJUbkzyO	istheservicedown	I completely understand. I work from home also and dread having to drive to work because we have had confirmed cases of covid. Spectrum is putting our life in danger and what I dont understand with all the severe thunderstorms and snow fall the most the internet has been down was 24 hours but this is going on for almost 3 days now. Call everyday and get a credit on your account. It's not much but its 6.00 a day your internet is out
5131847490	2020-10-31T03:29:56	disqus_locJUbkzyO	istheservicedown	This is ridiculous. Start asking for a credit to your bill every day there is no internet service and let's see how quickly they get everything up and running
5131871840	2020-10-31T04:11:00	None	istheservicedown	Again, midnight, hyannis ma, cape cod, powers been out since 10am. It’s 12:10am. No info or eta of when it will be back. I had a lot of plans and stuff i needed the internet for this weekend so this sucks. Anyone know at least why it’s down?
5131873590	2020-10-31T04:14:16	None	istheservicedown	My internet has been completely out since around 10am Wednesday morning in Taylorsville, NC. My wife is driving me insane cuz she can't watch TV or get on the internet with her laptop. Charter please fix ASAP.
5131874677	2020-10-31T04:16:22	None	istheservicedown	My internet has ben down since 10am Wednesday morning. My wife is driving me insane. Charter please fix this ASAP.
5131875458	2020-10-31T04:17:51	None	istheservicedown	Service not working for some in lafayette or, and I know where the dead zones are also.
5131875910	2020-10-31T04:18:42	None	istheservicedown	Some service outage in lafayette oregon
5131878417	2020-10-31T04:23:33	None	istheservicedown	Marietta, GA out of internet for 2 days now. As a college student with fully online classes this is ridiculous. I am trying to leave ATT ASAP now.
5131885679	2020-10-31T04:38:02	None	istheservicedown	Internet down for the past hour in Cincinnati
5131898859	2020-10-31T05:06:17	disqus_5ggcJb3Ht5	istheservicedown	29 Oct 2020            08:26                                            Arrived at Unit. Your item arrived at the Post Office at 8:26 am on October 29, 2020 in SARASOTA, FL 34238.              SARASOTA, FL 34238Max
5131901005	2020-10-31T05:10:53	disqus_5ggcJb3Ht5	istheservicedown	Vamsi it departed on the 26th and after that no scansit might be at the next facility  and possibly not scannedI really don't think it's on any truck it's been five days alreadyHopefully it wasn't damaged  Please give it until Monday and if no movement please contact consumer affairsMax
5131901545	2020-10-31T05:12:10	disqus_5ggcJb3Ht5	istheservicedown	Great to hear that!Max
5131901879	2020-10-31T05:12:56	disqus_5ggcJb3Ht5	istheservicedown	Please contact your local post office and talk to the postmaster thereMax
5131903759	2020-10-31T05:17:13	disqus_5ggcJb3Ht5	istheservicedown	Please contact consumer affairsit's been there too long alreadyMax
5131904504	2020-10-31T05:18:59	disqus_5ggcJb3Ht5	istheservicedown	Still sitting in Denver since the 21stno departure scan from thereTime to contact consumer affairsMax
5131907658	2020-10-31T05:26:08	disqus_5ggcJb3Ht5	istheservicedown	they definitely gave you the wrong information!How can it still be in St. Louis when it had a departurescan from there?  Or...the possibility it is still there and maybe damaged and is awaiting repair  All you can do is wait a few more days and if nothing file a claim  It still might show upMax
5131910395	2020-10-31T05:32:28	None	istheservicedown	Seriously AT&T, all y’all do is change the time and date, I seriously doubt you are “working hard on it”, when I call the robot tells me that the representative will no have more info, if you told me anything about what was happening that would be nice, but no, just a big red bar every time I check in my service, I swore I would never go back to Comcast, you are making me doubt my decision.
5131920073	2020-10-31T05:55:21	disqus_jBWn1Rx0f4	istheservicedown	Thank you Max. Will wait till Monday. I hope it is not lost or damaged.
5131925208	2020-10-31T06:08:28	None	istheservicedown	I had package shipped out the 21st and has been sitting in Carson ca since the 23rd shipped another package and now that is sitting in Carson ca
5131927384	2020-10-31T06:13:43	sandee0426	istheservicedown	No service since 1:00 pm on  10/29 in Eden, NC 27288.
5131934725	2020-10-31T06:30:55	None	istheservicedown	Cable has gone out every night during this last week of October 2020. We are in Western MA. It's been reported every night. I was told that they are updating their lines in our area. Time to switch providers.
5131945336	2020-10-31T06:56:11	disqus_5ggcJb3Ht5	istheservicedown	Okay great!Max
5131967055	2020-10-31T07:47:50	None	istheservicedown	Also down in Greer near Blue Ridge HS
5131968077	2020-10-31T07:50:19	disqus_RIUADdBvYD	istheservicedown	Hendersonville; NC internet out for 24 hours.  Customer service (foreign) is incompetent - waste of time.
5131994986	2020-10-31T08:50:52	None	istheservicedown	Hey Max my packages says delivered but I haven’t received it tracking number 9505514874290300906412
5131995911	2020-10-31T08:52:49	None	istheservicedown	Hey Max can you please help me my package says delivered but I haven’t received it tracking number 9505514874290300906412
5132001554	2020-10-31T09:04:09	disqus_zDCuFmWlwX	istheservicedown	Down since before  midnight oct 30 in Richmond ky
5132034957	2020-10-31T10:06:44	None	istheservicedown	Internet has been down since Thursday morning in Rural Hall NC.
5132052947	2020-10-31T10:37:18	None	istheservicedown	No cable or internet since Friday morning here in kernersville when will this be fixed
5132081925	2020-10-31T11:23:41	disqus_VQEl2PV5Go	istheservicedown	I'm in Stone Mountain this is very frustrating. Can't get a live person on the phone in their tech support department for updates. Or to find out if they are at least my area working on the issue. But when I called Comcast back and pretend I was calling for new service a Rep. came on the phone very quickly and research for me and gave me an estimate time of service  restored in my area next by Friday November 6th!
5132110398	2020-10-31T12:01:49	None	istheservicedown	When is the internet coming back on.... Warzone won't play itself.
5132113895	2020-10-31T12:06:14	None	istheservicedown	Worked for a few hours and went back out.
5132122807	2020-10-31T12:17:30	None	istheservicedown	Hi my power had been out for 3days and it want be on until Sunday at 11:54 do that say it went out thursdsy at 10 am
5132134139	2020-10-31T12:31:27	stacy_eller	istheservicedown	We still have no internet,  cable,  or phone service.  It's now been over 52 hours since we've had service. Xfinity isn't giving any information on restore times,  other than to say it'll be as soon as possible.  Others in my area had service restored as soon as their power came back.  What is going on in zip 30152?
5132161459	2020-10-31T13:02:42	disqus_aSxUe3evis	istheservicedown	Total blackout since Thursday morning. No word from spectrum. What a surprise.
5132162703	2020-10-31T13:04:08	None	istheservicedown	No offense, but there are a lot of people without power. The linemen are working overtime away from their families to fix the problems that you’re having. They have to sleep, eat, and take breaks... it’s not laziness. They just aren’t super humans. The amount of people without electricity far outweighs the amount of crew members available to help fix the problem.
5132172329	2020-10-31T13:14:46	None	istheservicedown	Damn!!! Work all week, Im ready to game.
5132172432	2020-10-31T13:14:52	jan_gavin	istheservicedown	Winston Salem internet is out, and has been since abt 6:00 10/30. Any estimates of resumed service?
5132187800	2020-10-31T13:31:06	disqus_RB56dKCC6p	istheservicedown	I live in Cumming and no internet or TV since Wednesday morning Power has been back on since early Friday morning.  Can’t get to a live human when calling them. The message says your service is out (duh) and they have a good day and disconnects you.  No update on the app or site.   Should have stayed with ATT.  The lines are underground!
5132188902	2020-10-31T13:32:15	None	istheservicedown	We are entirely to dependent on Xfinity for the service to be down this long with no communication.  This is absolutely ridiculous. Even though I will never get service from AT&T again, Xfinity nerds to stop the commercials about AT&T because they are no better.
5132190817	2020-10-31T13:34:14	None	istheservicedown	AT&T probably cut Xfinity's lines
5132197382	2020-10-31T13:41:01	None	istheservicedown	I do understand that. What I don’t understand is not receiving any type of information from a company that literally millions rely on? I too have to sleep, eat, and work for a living but I currently cannot do that because I have no power when it’s 60 and sunny out from 1 minute since the tiny storm went through. They have workers, just not ones who want to work. The job shouldn’t take that long
5132197715	2020-10-31T13:41:20	None	istheservicedown	Internet has been out since 10/28/20 @ 10pm. Spectrum is non-existent. No service vehicles around, no updates, and definitely no timeline as when services will be restored. This is ridiculous. If services were working and my bill wasn't paid... Guaranteed it wouldn't take this long for them to disconnect. Ask for a credit for each day service has been down
5132202619	2020-10-31T13:46:25	disqus_QgWGsxpq6c	istheservicedown	you're very welcome.....I always hurry to worst case scenario conclusions, so it was great to find this site - and Max!!
5132202951	2020-10-31T13:46:45	disqus_QgWGsxpq6c	istheservicedown	thank you again!
5132218082	2020-10-31T14:02:20	None	istheservicedown	Liberty SC. Starting day number 3. No power. But I do have a generator for the fridge.  I have adapters for the car to charge my phone.  I go to the library or a fast food place for Internet. Maybe power will be on tomorrow.
5132222629	2020-10-31T14:06:53	None	istheservicedown	Max, after over 2 weeks, we are almost over the goal line: overnite text notifications telling me it's finally being delivered today. Will let you know if it arrived safely. Thanks!
5132223061	2020-10-31T14:07:19	None	istheservicedown	I called windstream this morning and was informed this was supposed to be resolved yesterday. As we see it still has not, the representative said she would send a email to that department and someone will give me a call on the status, we'll it has been almost 2 hours and still no call or a change in my internet connection and to even try to reach someone on the chat line is a joke too. I'm really upset with this because some of my neighbors have service and like me some don't.  At first I was given a appointment for the 4th of November for a tech and then it was cancel stating it was a outage.
5132237781	2020-10-31T14:21:46	disqus_GJF2gsFXta	istheservicedown	TV, landline, nor is internet working in Taylorsville, NC. 3rd day in a row.
5132243546	2020-10-31T14:27:13	MonanLu	istheservicedown	No internet in 30047 since Wednesday. It has been over 50 hours. The call and text updates on retoration of service have been "as soon as possible" since 2:25 on Thursday. This is insane. It's one thing to take a while to restore service, but it's ludicrous to communicate so poorly with your customers. My household works from home and have digital school. We've had to go to friends' houses for wifi.
5132248850	2020-10-31T14:32:20	MonanLu	istheservicedown	At this point, we need a class action suit to break up the ATT and xfinity monopoly in our areas. There is 0 competition!! We need reimbursement not just for loss of service but the business we have missed.
5132253250	2020-10-31T14:36:33	None	istheservicedown	24 hours now without Internet N georgia Power was out for a little while and internet came back with it for about 20 minutes.  What is going on?
5132263759	2020-10-31T14:46:33	disqus_xow082IEMJ	istheservicedown	Terrible customer service and my internet is down for the 3rd time in 2 days. Unacceptable!!
5132298346	2020-10-31T15:18:16	pashazanjani	istheservicedown	So insane. We haven’t had internet since Monday here in Orange County, California because of the fires. Asked a spectrum technician she couldn’t help. She asked me to get a new modem for some reason that didn’t work. Sending a technician a WEEK later while I’ve had no internet and operate a business from my house.Still have no guarantee the tech coming today can fix and I’ve only been given $7 as a credit to my NEXT bill. This company is absolute trash
5132298549	2020-10-31T15:18:27	None	istheservicedown	In jacksonville, al  we have had no service since storm came through at 235am on Thursday morning. It's going on 3 days and you can not get information on when they think they are going to fix this issue. I stayed 45 mins on the phone with these people and they kept me on hold and would not answer. Cable should not be out 3 days no tornado no snow storm. If anyone else has information I couldn't get please post. My child is getting behind on home school
5132307862	2020-10-31T15:26:51	None	istheservicedown	On northeast PA seems we have no service since Friday morning...any info available out there??
5132313467	2020-10-31T15:31:42	None	istheservicedown	Hi Max, I seem to have another that has stopped moving. It was shipped on the 23rd going to Yorktown Virginia. No updates. Tracking number is  9405508205496814046330Thanks for any help.Dominick
5132326626	2020-10-31T15:43:08	None	istheservicedown	Zip 30033 have had zero internet with Comcast since Wednesday yet all ATT customers have had internet this whole time. Internet was one for 6 hours Friday night and then went out again. Comcast, what gives? Pay overtime and get your men out here.
5132336468	2020-10-31T15:51:45	disqus_PJJbfrf44I	istheservicedown	No TV or Internet for 45459 for over an hour.  Of course, Spectrum shows no problem on their end...
5132363157	2020-10-31T16:15:04	None	istheservicedown	Internet out in Forest City, NC almost 3 days now. Can’t get anyone on the phone (locally nor 800 number). When will service be restored?
5132371410	2020-10-31T16:22:29	mimischlesinger	istheservicedown	When will Service be restores for 70005?
5132385534	2020-10-31T16:34:40	None	istheservicedown	What is happening with tv service??? Everyday for at least a week now we lose service once, twice a day or more??
5132400607	2020-10-31T16:48:05	None	istheservicedown	I called to have my partial outage corrected,however it was not. When may I expect this outage to be fixed. Do it get credit to my account for the inconvenience
5132413962	2020-10-31T16:59:46	disqus_5ggcJb3Ht5	istheservicedown	Crystal you need to go down to your local post office andtalk to either the supervisor or the postmasterThey should know who the carrier was on your route that dayMax
5132414849	2020-10-31T17:00:32	disqus_5ggcJb3Ht5	istheservicedown	California facilities are the worst!Mostly backed upMax
5132416290	2020-10-31T17:01:46	disqus_5ggcJb3Ht5	istheservicedown	Thanks!Max
5132418185	2020-10-31T17:03:24	disqus_5ggcJb3Ht5	istheservicedown	Okay! hopefully it will beMax
5132422759	2020-10-31T17:07:17	disqus_5ggcJb3Ht5	istheservicedown	Great to hear!Max
5132423633	2020-10-31T17:08:02	disqus_BV2JLAiGXq	istheservicedown	Blue Ridge, GA no cell phone service for over two days.  Trying to  call AT&T.
5132426220	2020-10-31T17:10:16	disqus_5ggcJb3Ht5	istheservicedown	26 Oct 2020            00:53                                            Arrived at USPS Regional Origin Facility              SPRINGFIELD MA NETWORK DISTRIBUTION CENTERYes it's still there no departure scan from there Please give it  few more days and if nomovement please contact consumer affairsMax
5132434990	2020-10-31T17:17:38	disqus_BV2JLAiGXq	istheservicedown	No cell service for over two days, Blue Ridge, GA!
5132457204	2020-10-31T17:36:17	None	istheservicedown	phome locjked 403 amfridy morning and its ben lock most of the time time wont move cant doanything
5132464508	2020-10-31T17:42:20	None	istheservicedown	Man my internet has been down since around 130am this sucks. I have a Ruko T.V. and I need the internet to watch t.v.  spectrum should give us a discount on next month bill.
5132466842	2020-10-31T17:44:14	None	istheservicedown	Maybe we should all cancel spectrum see how fast they fix the problem
5132483469	2020-10-31T17:58:13	cathygittelson	istheservicedown	I am in east Cobb zip 30068. Still no power with Comcast.  Anyone in my area that has WiFi restores?  Thank you.
5132491228	2020-10-31T18:04:48	nikkisheffield	istheservicedown	Seriously frustrated. Two months in a row that a storm comes through knocks out power and internet. Power company can get the power restored in a reasonable amount of time, but the second time in two months that we are 5 days without internet. Comcast won’t credit our bill for it either. I feel for people that depend on it to do their job remotely from home. Ridiculous.
